Variable,Platinum_Level,Gold_Level,Silver_Level,Bronze_Level,Catastrophic_Level
HHS_HCC097,1.523000002,1.376000047,1.269999981,1.180999994,1.16900003
HHS_HCC102,2.41899991,2.204999924,2.029999971,1.858999968,1.835999966
HHS_HCC103,0.522000015,0.43599999,0.337000012,0.217999995,0.202999994
HHS_HCC106,0,0,0,0,0
HHS_HCC107,0,0,0,0,0
HHS_HCC108,0,0,0,0,0
HHS_HCC109,0,0,0,0,0
HHS_HCC110,3.687999964,3.500999928,3.361000061,3.265000105,3.250999928
HHS_HCC111,15.63899994,15.39700031,15.21199989,15.12899971,15.11699963
HHS_HCC112,2.135999918,1.934999943,1.828999996,1.822999954,1.824000001
HHS_HCC113,0.188999996,0.141000003,0.108999997,0.079999998,0.075999998
HHS_HCC114,1.317000031,1.190000057,1.100000024,1.029000044,1.019999981
HHS_HCC115,10.49199963,10.31499958,10.19400024,10.19200039,10.19200039
HHS_HCC117,0,0,0,0,0
HHS_HCC118,9.585000038,9.204000473,8.94299984,8.907999992,8.904000282
HHS_HCC119,0,0,0,0,0
HHS_HCC120,1.998000026,1.838999987,1.700999975,1.55400002,1.534999967
HHS_HCC121,4.263000011,4.145999908,4.065999985,4.043000221,4.040999889
HHS_HCC122,5.460000038,5.327000141,5.225999832,5.177000046,5.170000076
HHS_HCC125,31.76399994,31.6439991,31.57900047,31.72699928,31.74500084
HHS_HCC126,0,0,0,0,0
HHS_HCC127,0,0,0,0,0
HHS_HCC128,0,0,0,0,0
HHS_HCC129,0,0,0,0,0
HHS_HCC130,5.721000195,5.611999989,5.527999878,5.484000206,5.477000237
HHS_HCC131,5.657999992,5.556000233,5.512000084,5.497000217,5.493999958
HHS_HCC132,4.360000134,4.255000114,4.196000099,4.164999962,4.163000107
HHS_HCC135,12.10299969,11.99600029,11.92099953,11.9119997,11.9119997
HHS_HCC137,3.989000082,3.84100008,3.696000099,3.585000038,3.569000006
HHS_HCC138,1.271000028,1.172000051,1.05400002,0.939999998,0.926999986
HHS_HCC139,0.828000009,0.737999976,0.638000011,0.550999999,0.541000009
HHS_HCC142,3.677999973,3.513999939,3.378000021,3.301000118,3.290999889
HHS_HCC145,12.33600044,12.11200047,11.96800041,11.95899963,11.96000004
HHS_HCC146,4.915999889,4.834000111,4.788000107,4.787000179,4.788000107
HHS_HCC149,3.105999947,2.924999952,2.802999973,2.713000059,2.700999975
HHS_HCC150,4.229000092,4.099999905,4.015999794,3.960000038,3.951999903
HHS_HCC151,2.907000065,2.753000021,2.650000095,2.59100008,2.582000017
HHS_HCC153,12.09399986,11.84500027,11.67300034,11.60700035,11.59599972
HHS_HCC154,11.88300037,11.74699974,11.64999962,11.66899967,11.67000008
HHS_HCC156,15.06700039,14.95199966,14.88300037,14.91499996,14.92000008
HHS_HCC158,22.80800056,22.52499962,22.33399963,22.35499954,22.3579998
HHS_HCC159,22.80800056,22.52499962,22.33399963,22.35499954,22.3579998
HHS_HCC160,0,0,0,0,0
HHS_HCC161,0,0,0,0,0
HHS_HCC162,2.326999903,2.232000113,2.140000105,2.065999985,2.058000088
HHS_HCC163,6.862999916,6.796000004,6.748000145,6.769999981,6.771999836
HHS_HCC183,10.60999966,10.34399986,10.17599964,10.12199974,10.11499977
HHS_HCC184,32.08200073,31.9659996,31.88500023,31.9829998,31.99799919
HHS_HCC187,0,0,0,0,0
HHS_HCC188,0,0,0,0,0
HHS_HCC203,0,0,0,0,0
HHS_HCC204,0,0,0,0,0
HHS_HCC205,0,0,0,0,0
HHS_HCC207,0,0,0,0,0
HHS_HCC208,0,0,0,0,0
HHS_HCC209,0,0,0,0,0
HHS_HCC217,2.720000029,2.625999928,2.539000034,2.463999987,2.45600009
HHS_HCC226,6.385000229,6.074999809,5.849999905,5.736000061,5.723999977
HHS_HCC227,1.953999996,1.797000051,1.654999971,1.503999949,1.48300004
HHS_HCC242,0,0,0,0,0
HHS_HCC243,0,0,0,0,0
HHS_HCC244,0,0,0,0,0
HHS_HCC245,0,0,0,0,0
HHS_HCC246,0,0,0,0,0
HHS_HCC247,0,0,0,0,0
HHS_HCC248,0,0,0,0,0
HHS_HCC249,0,0,0,0,0
HHS_HCC251,22.80800056,22.52499962,22.33399963,22.35499954,22.3579998
HHS_HCC253,11.22200012,11.09000015,11.02200031,11.12699986,11.14299965
HHS_HCC254,5.243999958,4.993000031,4.816999912,4.68900013,4.670000076
MAGE_LAST_10_14,0.178000003,0.141000003,0.093999997,0.057999998,0.055
MAGE_LAST_15_20,0.231000006,0.186000004,0.131999999,0.083999999,0.079000004
MAGE_LAST_2_4,0.201000005,0.156000003,0.104999997,0.059999999,0.054000001
MAGE_LAST_5_9,0.141000003,0.104999997,0.064000003,0.030999999,0.028000001
